key,rule,severity,component,project,line,hash,textRange,flows,status,message,effort,debt,author,tags,creationDate,updateDate,type,organization,cleanCodeAttribute,cleanCodeAttributeCategory,impacts,issueStatus,projectName
AZu02skRTfQp2-9q9XVk,php:S2003,MINOR,stephenfeather_sermon-browser:sb-includes/sb-install.php,stephenfeather_sermon-browser,5.0,535ac8bc3cdf1c4b60296ecc1bf7a069,"{'startLine': 5, 'endLine': 5, 'startOffset': 1, 'endOffset': 8}",[],OPEN,"Replace ""require"" with ""require_once"".",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,BUG,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02skRTfQp2-9q9XVl,php:S6600,CRITICAL,stephenfeather_sermon-browser:sb-includes/sb-install.php,stephenfeather_sermon-browser,5.0,535ac8bc3cdf1c4b60296ecc1bf7a069,"{'startLine': 5, 'endLine': 5, 'startOffset': 1, 'endOffset': 44}",[],OPEN,"Remove the parentheses from this ""require"" call.",2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02skRTfQp2-9q9XVp,php:S4833,MAJOR,stephenfeather_sermon-browser:sb-includes/sb-install.php,stephenfeather_sermon-browser,5.0,535ac8bc3cdf1c4b60296ecc1bf7a069,"{'startLine': 5, 'endLine': 5, 'startOffset': 1, 'endOffset': 8}",[],OPEN,"Replace ""require"" with namespace import mechanism through the ""use"" keyword.",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,MODULAR,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02skzTfQp2-9q9XW3,php:S4833,MAJOR,stephenfeather_sermon-browser:sb-includes/upgrade.php,stephenfeather_sermon-browser,43.0,7c87eaebdb52246302ddb2822587d673,"{'startLine': 43, 'endLine': 43, 'startOffset': 1, 'endOffset': 13}",[],OPEN,"Replace ""require_once"" with namespace import mechanism through the ""use"" keyword.",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,MODULAR,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02skzTfQp2-9q9XWk,php:S6600,CRITICAL,stephenfeather_sermon-browser:sb-includes/upgrade.php,stephenfeather_sermon-browser,43.0,7c87eaebdb52246302ddb2822587d673,"{'startLine': 43, 'endLine': 43, 'startOffset': 1, 'endOffset': 48}",[],OPEN,"Remove the parentheses from this ""require_once"" call.",2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02skzTfQp2-9q9XW4,php:S4833,MAJOR,stephenfeather_sermon-browser:sb-includes/upgrade.php,stephenfeather_sermon-browser,57.0,7c87eaebdb52246302ddb2822587d673,"{'startLine': 57, 'endLine': 57, 'startOffset': 1, 'endOffset': 13}",[],OPEN,"Replace ""require_once"" with namespace import mechanism through the ""use"" keyword.",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,MODULAR,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02skzTfQp2-9q9XWl,php:S6600,CRITICAL,stephenfeather_sermon-browser:sb-includes/upgrade.php,stephenfeather_sermon-browser,57.0,7c87eaebdb52246302ddb2822587d673,"{'startLine': 57, 'endLine': 57, 'startOffset': 1, 'endOffset': 48}",[],OPEN,"Remove the parentheses from this ""require_once"" call.",2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02skzTfQp2-9q9XW5,php:S4833,MAJOR,stephenfeather_sermon-browser:sb-includes/upgrade.php,stephenfeather_sermon-browser,58.0,a8ca77cf804d72af2bd591a015700890,"{'startLine': 58, 'endLine': 58, 'startOffset': 1, 'endOffset': 13}",[],OPEN,"Replace ""require_once"" with namespace import mechanism through the ""use"" keyword.",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,MODULAR,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02skzTfQp2-9q9XWm,php:S6600,CRITICAL,stephenfeather_sermon-browser:sb-includes/upgrade.php,stephenfeather_sermon-browser,58.0,a8ca77cf804d72af2bd591a015700890,"{'startLine': 58, 'endLine': 58, 'startOffset': 1, 'endOffset': 43}",[],OPEN,"Remove the parentheses from this ""require_once"" call.",2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XX9,php:S2003,MINOR,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,76.0,db2db3d1960287d4bfe6267740eaa885,"{'startLine': 76, 'endLine': 76, 'startOffset': 2, 'endOffset': 9}",[],OPEN,"Replace ""require"" with ""require_once"".",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,BUG,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XYD,php:S6600,CRITICAL,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,76.0,db2db3d1960287d4bfe6267740eaa885,"{'startLine': 76, 'endLine': 76, 'startOffset': 2, 'endOffset': 38}",[],OPEN,"Remove the parentheses from this ""require"" call.",2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XZK,php:S4833,MAJOR,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,76.0,db2db3d1960287d4bfe6267740eaa885,"{'startLine': 76, 'endLine': 76, 'startOffset': 2, 'endOffset': 9}",[],OPEN,"Replace ""require"" with namespace import mechanism through the ""use"" keyword.",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,MODULAR,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XX-,php:S2003,MINOR,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,78.0,587e66ce40f203847c1edc88bd0cacdb,"{'startLine': 78, 'endLine': 78, 'startOffset': 2, 'endOffset': 9}",[],OPEN,"Replace ""require"" with ""require_once"".",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,BUG,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XYE,php:S6600,CRITICAL,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,78.0,587e66ce40f203847c1edc88bd0cacdb,"{'startLine': 78, 'endLine': 78, 'startOffset': 2, 'endOffset': 39}",[],OPEN,"Remove the parentheses from this ""require"" call.",2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XZL,php:S4833,MAJOR,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,78.0,587e66ce40f203847c1edc88bd0cacdb,"{'startLine': 78, 'endLine': 78, 'startOffset': 2, 'endOffset': 9}",[],OPEN,"Replace ""require"" with namespace import mechanism through the ""use"" keyword.",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,MODULAR,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XX_,php:S2003,MINOR,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,158.0,0b96f39af884d04736c00ef757e3c05f,"{'startLine': 158, 'endLine': 158, 'startOffset': 2, 'endOffset': 9}",[],OPEN,"Replace ""require"" with ""require_once"".",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,BUG,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XYG,php:S6600,CRITICAL,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,158.0,0b96f39af884d04736c00ef757e3c05f,"{'startLine': 158, 'endLine': 158, 'startOffset': 2, 'endOffset': 41}",[],OPEN,"Remove the parentheses from this ""require"" call.",2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XZN,php:S4833,MAJOR,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,158.0,0b96f39af884d04736c00ef757e3c05f,"{'startLine': 158, 'endLine': 158, 'startOffset': 2, 'endOffset': 9}",[],OPEN,"Replace ""require"" with namespace import mechanism through the ""use"" keyword.",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,MODULAR,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XYH,php:S6600,CRITICAL,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,197.0,2463620f6a1e4af988f9fc871a5ee063,"{'startLine': 197, 'endLine': 197, 'startOffset': 3, 'endOffset': 48}",[],OPEN,"Remove the parentheses from this ""require_once"" call.",2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XZO,php:S4833,MAJOR,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,197.0,2463620f6a1e4af988f9fc871a5ee063,"{'startLine': 197, 'endLine': 197, 'startOffset': 3, 'endOffset': 15}",[],OPEN,"Replace ""require_once"" with namespace import mechanism through the ""use"" keyword.",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,MODULAR,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XYA,php:S2003,MINOR,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,200.0,dceba00db76dc05aaac374f1ffcd169e,"{'startLine': 200, 'endLine': 200, 'startOffset': 3, 'endOffset': 10}",[],OPEN,"Replace ""require"" with ""require_once"".",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,BUG,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XYI,php:S6600,CRITICAL,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,200.0,dceba00db76dc05aaac374f1ffcd169e,"{'startLine': 200, 'endLine': 200, 'startOffset': 3, 'endOffset': 46}",[],OPEN,"Remove the parentheses from this ""require"" call.",2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XZP,php:S4833,MAJOR,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,200.0,dceba00db76dc05aaac374f1ffcd169e,"{'startLine': 200, 'endLine': 200, 'startOffset': 3, 'endOffset': 10}",[],OPEN,"Replace ""require"" with namespace import mechanism through the ""use"" keyword.",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,MODULAR,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XYJ,php:S6600,CRITICAL,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,205.0,2463620f6a1e4af988f9fc871a5ee063,"{'startLine': 205, 'endLine': 205, 'startOffset': 3, 'endOffset': 48}",[],OPEN,"Remove the parentheses from this ""require_once"" call.",2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XZQ,php:S4833,MAJOR,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,205.0,2463620f6a1e4af988f9fc871a5ee063,"{'startLine': 205, 'endLine': 205, 'startOffset': 3, 'endOffset': 15}",[],OPEN,"Replace ""require_once"" with namespace import mechanism through the ""use"" keyword.",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,MODULAR,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XX3,php:S1192,CRITICAL,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,215.0,4be98327a2918d5cd47c5bc2335c384c,"{'startLine': 215, 'endLine': 215, 'startOffset': 27, 'endOffset': 42}","[{'locations': [{'component': 'stephenfeather_sermon-browser:sermon.php', 'textRange': {'startLine': 526, 'endLine': 526, 'startOffset': 31, 'endOffset': 46}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sermon.php', 'textRange': {'startLine': 537, 'endLine': 537, 'startOffset': 31, 'endOffset': 46}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sermon.php', 'textRange': {'startLine': 548, 'endLine': 548, 'startOffset': 31, 'endOffset': 46}, 'msg': 'Duplication.'}]}]",OPEN,"Define a constant instead of duplicating this literal ""/frontend.php"" 4 times.",10min,10min,mark@sharonandmark.net,['design'],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,DISTINCT,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XYB,php:S2003,MINOR,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,215.0,4be98327a2918d5cd47c5bc2335c384c,"{'startLine': 215, 'endLine': 215, 'startOffset': 2, 'endOffset': 9}",[],OPEN,"Replace ""require"" with ""require_once"".",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,BUG,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XYK,php:S6600,CRITICAL,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,215.0,4be98327a2918d5cd47c5bc2335c384c,"{'startLine': 215, 'endLine': 215, 'startOffset': 2, 'endOffset': 43}",[],OPEN,"Remove the parentheses from this ""require"" call.",2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XZR,php:S4833,MAJOR,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,215.0,4be98327a2918d5cd47c5bc2335c384c,"{'startLine': 215, 'endLine': 215, 'startOffset': 2, 'endOffset': 9}",[],OPEN,"Replace ""require"" with namespace import mechanism through the ""use"" keyword.",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,MODULAR,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XYC,php:S2003,MINOR,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,223.0,00d45f0428263ec5c1e6842808bf3753,"{'startLine': 223, 'endLine': 223, 'startOffset': 2, 'endOffset': 9}",[],OPEN,"Replace ""require"" with ""require_once"".",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,BUG,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XYL,php:S6600,CRITICAL,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,223.0,00d45f0428263ec5c1e6842808bf3753,"{'startLine': 223, 'endLine': 223, 'startOffset': 2, 'endOffset': 40}",[],OPEN,"Remove the parentheses from this ""require"" call.",2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XZS,php:S4833,MAJOR,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,223.0,00d45f0428263ec5c1e6842808bf3753,"{'startLine': 223, 'endLine': 223, 'startOffset': 2, 'endOffset': 9}",[],OPEN,"Replace ""require"" with namespace import mechanism through the ""use"" keyword.",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,MODULAR,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XYN,php:S6600,CRITICAL,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,526.0,7c861c101d8071a819bfb62f5037e00e,"{'startLine': 526, 'endLine': 526, 'startOffset': 1, 'endOffset': 47}",[],OPEN,"Remove the parentheses from this ""require_once"" call.",2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XZT,php:S4833,MAJOR,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,526.0,7c861c101d8071a819bfb62f5037e00e,"{'startLine': 526, 'endLine': 526, 'startOffset': 1, 'endOffset': 13}",[],OPEN,"Replace ""require_once"" with namespace import mechanism through the ""use"" keyword.",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,MODULAR,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XYO,php:S6600,CRITICAL,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,537.0,7c861c101d8071a819bfb62f5037e00e,"{'startLine': 537, 'endLine': 537, 'startOffset': 1, 'endOffset': 47}",[],OPEN,"Remove the parentheses from this ""require_once"" call.",2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XZU,php:S4833,MAJOR,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,537.0,7c861c101d8071a819bfb62f5037e00e,"{'startLine': 537, 'endLine': 537, 'startOffset': 1, 'endOffset': 13}",[],OPEN,"Replace ""require_once"" with namespace import mechanism through the ""use"" keyword.",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,MODULAR,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XYP,php:S6600,CRITICAL,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,548.0,7c861c101d8071a819bfb62f5037e00e,"{'startLine': 548, 'endLine': 548, 'startOffset': 1, 'endOffset': 47}",[],OPEN,"Remove the parentheses from this ""require_once"" call.",2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XZV,php:S4833,MAJOR,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,548.0,7c861c101d8071a819bfb62f5037e00e,"{'startLine': 548, 'endLine': 548, 'startOffset': 1, 'endOffset': 13}",[],OPEN,"Replace ""require_once"" with namespace import mechanism through the ""use"" keyword.",5min,5min,mark@sharonandmark.net,[],2011-05-16T22:57:14+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,MODULAR,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XSu,Web:ImgWithoutAltCheck,MINOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,646.0,bfff8f10623c2c0e8706137d031dbe02,"{'startLine': 646, 'endLine': 646, 'startOffset': 11, 'endOffset': 119}",[],OPEN,"Add an ""alt"" attribute to this image.",5min,5min,mark@sharonandmark.net,"['accessibility', 'wcag2-a']",2011-05-13T15:45:30+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,COMPLETE,INTENTIONAL,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XUP,php:S1192,CRITICAL,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,743.0,086bdc1878492039803a9c7114da394d,"{'startLine': 743, 'endLine': 743, 'startOffset': 38, 'endOffset': 80}","[{'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 767, 'endLine': 767, 'startOffset': 38, 'endOffset': 80}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 786, 'endLine': 786, 'startOffset': 37, 'endOffset': 79}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 795, 'endLine': 795, 'startOffset': 37, 'endOffset': 79}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 806, 'endLine': 806, 'startOffset': 38, 'endOffset': 80}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 821, 'endLine': 821, 'startOffset': 38, 'endOffset': 80}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 1291, 'endLine': 1291, 'startOffset': 37, 'endOffset': 79}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 1669, 'endLine': 1669, 'startOffset': 38, 'endOffset': 80}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 1690, 'endLine': 1690, 'startOffset': 38, 'endOffset': 80}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 1703, 'endLine': 1703, 'startOffset': 38, 'endOffset': 80}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2261, 'endLine': 2261, 'startOffset': 56, 'endOffset': 98}, 'msg': 'Duplication.'}]}]",OPEN,"Define a constant instead of duplicating this literal ""admin.php?page=sermon-browser/sermon.php"" 11 times.",24min,24min,mark@sharonandmark.net,['design'],2011-05-13T15:45:30+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,DISTINCT,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XVO,php:S131,CRITICAL,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,869.0,cf8a45d8be03d64961a21fd4c42d2dfa,"{'startLine': 869, 'endLine': 869, 'startOffset': 44, 'endOffset': 50}",[],OPEN,"Add a ""case default"" clause to this ""switch"" statement.",5min,5min,mark@sharonandmark.net,['cwe'],2011-05-13T15:45:30+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XUy,php:S6600,CRITICAL,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,945.0,2ed338d1635165660836ca12a2c0d535,"{'startLine': 945, 'endLine': 945, 'startOffset': 4, 'endOffset': 61}",[],OPEN,"Remove the parentheses from this ""require_once"" call.",2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-13T15:45:30+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
